grupo,idioma,numero,linea,pregunta_visible,pregunta_schema,respuesta_visible,respuesta_schema,pregunta_coincide,respuesta_coincide
ROLLERBLADES,en,5,1084,What sizes are available?,What sizes are available?,"We stock EU sizes 30–47, covering toddlers to adults. You can try different sizes at the shop to find the perfect fit.","We stock EU sizes 30–47, covering toddlers to adults. You can try different sizes at the shop to find the perfect fit.",SÍ,SÍ
ROLLERBLADES,en,6,1088,Do I need a licence to rent inline skates?,Do I need a licence to rent inline skates?,No driving licence is needed. Inline skates are a non-motorised activity so anyone can rent them with a valid ID.,No driving licence is needed. Inline skates are a non-motorised activity so anyone can rent them with a valid ID.,SÍ,SÍ
ROLLERBLADES,en,7,1092,Do I need to leave a deposit to rent inline skates?,Do I need to leave a deposit to rent inline skates?,No. Inline skate rentals do not require a security deposit. A valid ID document is required for the rental.,No. Inline skate rentals do not require a security deposit. A valid ID document is required for the rental.,SÍ,SÍ
ROLLERBLADES,en,8,1096,Can I store my shoes or luggage at the shop?,Can I store my shoes or luggage at the shop?,"Yes. Free storage for shoes, jackets, handbags, backpacks and suitcases is available in our supervised shop during your rental.","Yes. Free storage for shoes, jackets, handbags, backpacks and suitcases is available in our supervised shop during your rental.",SÍ,SÍ
ROLLERBLADES,en,9,1100,How do I book or contact you?,How do I book or contact you?,"You can book via WhatsApp, email or phone. Find all contact details on our website and feel free to ask if you have any questions about sizes or availability.","You can book via WhatsApp, email or phone. Find all contact details on our website and feel free to ask if you have any questions about sizes or availability.",SÍ,SÍ
ROLLERBLADES,es,1,1030,¿Necesito experiencia para alquilar patines en línea?,¿Necesito experiencia para alquilar patines en línea?,"No, no necesitas experiencia previa. Ofrecemos patines cómodos tanto para principiantes como para patinadores con experiencia, además de instrucciones básicas para empezar.","No, no necesitas experiencia previa. Ofrecemos patines cómodos tanto para principiantes como para patinadores con experiencia, además de instrucciones básicas para empezar.",SÍ,SÍ
ROLLERBLADES,es,2,1034,¿Están incluidas las protecciones en el alquiler?,¿Están incluidas las protecciones en el alquiler?,"Sí. El casco infantil, las muñequeras, las rodilleras y las coderas están incluidos con cada alquiler de patines en línea.","Sí. El casco infantil, las muñequeras, las rodilleras y las coderas están incluidos con cada alquiler de patines en línea.",SÍ,SÍ
ROLLERBLADES,es,3,1038,¿Dónde puedo patinar cerca de la tienda?,¿Dónde puedo patinar cerca de la tienda?,Nuestra tienda de alquiler está a pocos pasos del paseo marítimo y de Port Olímpic. Los caminos costeros llanos y el Parc de la Ciutadella ofrecen rutas muy buenas para patinar cerca de nuestra tienda.,Nuestra tienda de alquiler está a pocos pasos del paseo marítimo y de Port Olímpic. Los caminos costeros llanos y el Parc de la Ciutadella ofrecen rutas muy buenas para patinar cerca de nuestra tienda.,SÍ,SÍ
ROLLERBLADES,es,4,1042,¿Pueden alquilar patines en línea los niños?,¿Pueden alquilar patines en línea los niños?,"Sí. Tenemos una gama completa de tallas para niños, adolescentes y adultos. Nuestro personal te ayuda a elegir la talla adecuada y recomienda rutas seguras para familias.","Sí. Tenemos una gama completa de tallas para niños, adolescentes y adultos. Nuestro personal te ayuda a elegir la talla adecuada y recomienda rutas seguras para familias.",SÍ,SÍ
ROLLERBLADES,es,5,1046,¿Qué tallas hay disponibles?,¿Qué tallas hay disponibles?,"Disponemos de tallas de la UE 30 a 47, desde niños pequeños hasta adultos. Puedes probar distintas tallas en la tienda para encontrar el ajuste perfecto.","Disponemos de tallas de la UE 30 a 47, desde niños pequeños hasta adultos. Puedes probar distintas tallas en la tienda para encontrar el ajuste perfecto.",SÍ,SÍ
ROLLERBLADES,es,6,1050,¿Necesito licencia para alquilar patines en línea?,¿Necesito licencia para alquilar patines en línea?,"No se necesita licencia de conducir. Los patines en línea son una actividad no motorizada, así que cualquiera puede alquilarlos con un documento de identidad válido.","No se necesita licencia de conducir. Los patines en línea son una actividad no motorizada, así que cualquiera puede alquilarlos con un documento de identidad válido.",SÍ,SÍ
ROLLERBLADES,es,7,1054,¿Tengo que dejar un depósito para alquilar patines en línea?,¿Tengo que dejar un depósito para alquilar patines en línea?,No. El alquiler de patines en línea no requiere depósito de seguridad. Se necesita un documento de identidad válido para el alquiler.,No. El alquiler de patines en línea no requiere depósito de seguridad. Se necesita un documento de identidad válido para el alquiler.,SÍ,SÍ
ROLLERBLADES,es,8,1058,¿Puedo guardar mis zapatos o equipaje en la tienda?,¿Puedo guardar mis zapatos o equipaje en la tienda?,"Sí. Durante tu alquiler ofrecemos consigna gratuita para zapatos, chaquetas, bolsos, mochilas y maletas en nuestra tienda supervisada.","Sí. Durante tu alquiler ofrecemos consigna gratuita para zapatos, chaquetas, bolsos, mochilas y maletas en nuestra tienda supervisada.",SÍ,SÍ
ROLLERBLADES,es,9,1062,¿Cómo puedo reservar o contactar con vosotros?,¿Cómo puedo reservar o contactar con vosotros?,"Puedes reservar por WhatsApp, email o teléfono. Encontrarás todos los datos de contacto en nuestra web y puedes preguntar cualquier duda sobre tallas o disponibilidad.","Puedes reservar por WhatsApp, email o teléfono. Encontrarás todos los datos de contacto en nuestra web y puedes preguntar cualquier duda sobre tallas o disponibilidad.",SÍ,SÍ
ROLLERBLADES,fr,1,969,Faut-il avoir de l’expérience pour louer des rollers en ligne ?,Faut-il avoir de l’expérience pour louer des rollers en ligne ?,"Non, vous n’avez pas besoin d’expérience préalable. Nous proposons des rollers confortables aussi bien pour les débutants que pour les patineurs expérimentés, ainsi que des instructions de base pour commencer.","Non, vous n’avez pas besoin d’expérience préalable. Nous proposons des rollers confortables aussi bien pour les débutants que pour les patineurs expérimentés, ainsi que des instructions de base pour commencer.",SÍ,SÍ
ROLLERBLADES,fr,2,973,Les protections sont-elles incluses dans la location ?,Les protections sont-elles incluses dans la location ?,"Oui. Un casque pour enfant, des protège-poignets, des genouillères et des coudières sont inclus avec chaque location de rollers en ligne.","Oui. Un casque pour enfant, des protège-poignets, des genouillères et des coudières sont inclus avec chaque location de rollers en ligne.",SÍ,SÍ
ROLLERBLADES,fr,3,977,Où peut-on patiner près de la boutique ?,Où peut-on patiner près de la boutique ?,Notre boutique de location se trouve face à la plage et à côté du Port Olímpic. Les chemins côtiers plats et le parc de la Ciutadella offrent de très bons parcours pour patiner près de notre boutique.,Notre boutique de location se trouve face à la plage et à côté du Port Olímpic. Les chemins côtiers plats et le parc de la Ciutadella offrent de très bons parcours pour patiner près de notre boutique.,SÍ,SÍ
ROLLERBLADES,fr,4,981,Les enfants peuvent-ils louer des rollers en ligne ?,Les enfants peuvent-ils louer des rollers en ligne ?,"Oui. Nous avons une gamme complète de pointures pour enfants, adolescents et adultes. Notre équipe vous aide à choisir la bonne taille et recommande des itinéraires sûrs pour les familles.","Oui. Nous avons une gamme complète de pointures pour enfants, adolescents et adultes. Notre équipe vous aide à choisir la bonne taille et recommande des itinéraires sûrs pour les familles.",SÍ,SÍ
ROLLERBLADES,fr,5,985,Quelles pointures sont disponibles ?,Quelles pointures sont disponibles ?,"Nous avons des pointures UE 30 à 47, des tout-petits aux adultes. Vous pouvez essayer différentes tailles en boutique pour trouver l’ajustement parfait.","Nous avons des pointures UE 30 à 47, des tout-petits aux adultes. Vous pouvez essayer différentes tailles en boutique pour trouver l’ajustement parfait.",SÍ,SÍ
ROLLERBLADES,fr,6,989,Ai-je besoin d’un permis pour louer des rollers en ligne ?,Ai-je besoin d’un permis pour louer des rollers en ligne ?,"Aucun permis de conduire n’est nécessaire. Les rollers en ligne sont une activité non motorisée, donc toute personne peut en louer avec une pièce d’identité valide.","Aucun permis de conduire n’est nécessaire. Les rollers en ligne sont une activité non motorisée, donc toute personne peut en louer avec une pièce d’identité valide.",SÍ,SÍ
ROLLERBLADES,fr,7,993,Dois-je laisser une caution pour louer des rollers en ligne ?,Dois-je laisser une caution pour louer des rollers en ligne ?,Non. La location de rollers en ligne ne nécessite pas de dépôt de garantie. Une pièce d’identité valide est requise pour la location.,Non. La location de rollers en ligne ne nécessite pas de dépôt de garantie. Une pièce d’identité valide est requise pour la location.,SÍ,SÍ
ROLLERBLADES,fr,8,997,Puis-je laisser mes chaussures ou mes bagages à la boutique ?,Puis-je laisser mes chaussures ou mes bagages à la boutique ?,"Oui. Pendant votre location, nous proposons une consigne gratuite pour chaussures, vestes, sacs à main, sacs à dos et valises dans notre boutique surveillée.","Oui. Pendant votre location, nous proposons une consigne gratuite pour chaussures, vestes, sacs à main, sacs à dos et valises dans notre boutique surveillée.",SÍ,SÍ
ROLLERBLADES,fr,9,1001,Comment puis-je réserver ou vous contacter ?,Comment puis-je réserver ou vous contacter ?,"Vous pouvez réserver via WhatsApp, e-mail ou téléphone. Vous trouverez toutes les coordonnées sur notre site web et pouvez poser toute question sur les pointures ou la disponibilité.","Vous pouvez réserver via WhatsApp, e-mail ou téléphone. Vous trouverez toutes les coordonnées sur notre site web et pouvez poser toute question sur les pointures ou la disponibilité.",SÍ,SÍ
ROLLERBLADES,it,1,975,Serve esperienza per noleggiare pattini in linea?,Serve esperienza per noleggiare pattini in linea?,"No, non serve esperienza precedente. Offriamo pattini comodi sia per principianti sia per pattinatori esperti, oltre a istruzioni di base per iniziare.","No, non serve esperienza precedente. Offriamo pattini comodi sia per principianti sia per pattinatori esperti, oltre a istruzioni di base per iniziare.",SÍ,SÍ
ROLLERBLADES,it,2,979,Le protezioni sono incluse nel noleggio?,Le protezioni sono incluse nel noleggio?,"Sì. Casco per bambini, polsiere, ginocchiere e gomitiere sono inclusi con ogni noleggio di pattini in linea.","Sì. Casco per bambini, polsiere, ginocchiere e gomitiere sono inclusi con ogni noleggio di pattini in linea.",SÍ,SÍ
ROLLERBLADES,it,3,983,Dove posso pattinare vicino al negozio?,Dove posso pattinare vicino al negozio?,Il nostro negozio di noleggio si trova di fronte alla spiaggia e accanto al Port Olímpic. I percorsi costieri pianeggianti e il Parc de la Ciutadella offrono ottimi itinerari per pattinare vicino al nostro negozio.,Il nostro negozio di noleggio si trova di fronte alla spiaggia e accanto al Port Olímpic. I percorsi costieri pianeggianti e il Parc de la Ciutadella offrono ottimi itinerari per pattinare vicino al nostro negozio.,SÍ,SÍ
ROLLERBLADES,it,4,987,I bambini possono noleggiare pattini in linea?,I bambini possono noleggiare pattini in linea?,"Sì. Abbiamo una gamma completa di taglie per bambini, adolescenti e adulti. Il nostro staff ti aiuta a scegliere la misura giusta e consiglia percorsi sicuri per famiglie.","Sì. Abbiamo una gamma completa di taglie per bambini, adolescenti e adulti. Il nostro staff ti aiuta a scegliere la misura giusta e consiglia percorsi sicuri per famiglie.",SÍ,SÍ
ROLLERBLADES,it,5,991,Quali taglie sono disponibili?,Quali taglie sono disponibili?,"Disponiamo di taglie UE dal 30 al 47, dai più piccoli agli adulti. Puoi provare diverse misure in negozio per trovare la calzata perfetta.","Disponiamo di taglie UE dal 30 al 47, dai più piccoli agli adulti. Puoi provare diverse misure in negozio per trovare la calzata perfetta.",SÍ,SÍ
ROLLERBLADES,it,6,995,Ho bisogno di una patente per noleggiare pattini in linea?,Ho bisogno di una patente per noleggiare pattini in linea?,"Non serve la patente di guida. I pattini in linea sono un’attività non motorizzata, quindi chiunque può noleggiarli con un documento valido.","Non serve la patente di guida. I pattini in linea sono un’attività non motorizzata, quindi chiunque può noleggiarli con un documento valido.",SÍ,SÍ
ROLLERBLADES,it,7,999,Devo lasciare un deposito per noleggiare i pattini in linea?,Devo lasciare un deposito per noleggiare i pattini in linea?,No. Il noleggio dei pattini in linea non richiede un deposito cauzionale. Per il noleggio è richiesto un documento d’identità valido.,No. Il noleggio dei pattini in linea non richiede un deposito cauzionale. Per il noleggio è richiesto un documento d’identità valido.,SÍ,SÍ
ROLLERBLADES,it,8,1003,Posso lasciare le scarpe o i bagagli in negozio?,Posso lasciare le scarpe o i bagagli in negozio?,"Sì. Durante il tuo noleggio offriamo deposito gratuito per scarpe, giacche, borse, zaini e valigie nel nostro negozio sorvegliato.","Sì. Durante il tuo noleggio offriamo deposito gratuito per scarpe, giacche, borse, zaini e valigie nel nostro negozio sorvegliato.",SÍ,SÍ
ROLLERBLADES,it,9,1007,Come posso prenotare o contattarvi?,Come posso prenotare o contattarvi?,"Puoi prenotare via WhatsApp, email o telefono. Troverai tutti i dati di contatto sul nostro sito web e potrai chiedere qualsiasi dubbio su taglie o disponibilità.","Puoi prenotare via WhatsApp, email o telefono. Troverai tutti i dati di contatto sul nostro sito web e potrai chiedere qualsiasi dubbio su taglie o disponibilità.",SÍ,SÍ
ROLLERBLADES,de,1,1006,"Braucht man Erfahrung, um Inlineskates zu mieten?","Braucht man Erfahrung, um Inlineskates zu mieten?","Nein, du brauchst keine Vorerfahrung. Wir bieten bequeme Inlineskates sowohl für Anfänger als auch für erfahrene Skater sowie grundlegende Anweisungen für den Start.","Nein, du brauchst keine Vorerfahrung. Wir bieten bequeme Inlineskates sowohl für Anfänger als auch für erfahrene Skater sowie grundlegende Anweisungen für den Start.",SÍ,SÍ
ROLLERBLADES,de,2,1012,Ist die Schutzausrüstung in der Miete enthalten?,Ist die Schutzausrüstung in der Miete enthalten?,"Ja. Kinderhelm, Handgelenkschoner, Knieschoner und Ellbogenschoner sind bei jeder Miete von Inline-Skates inklusive.","Ja. Kinderhelm, Handgelenkschoner, Knieschoner und Ellbogenschoner sind bei jeder Miete von Inline-Skates inklusive.",SÍ,SÍ
ROLLERBLADES,de,3,1018,Wo kann ich in der Nähe des Geschäfts skaten?,Wo kann ich in der Nähe des Geschäfts skaten?,Unser Verleih ist direkt gegenüber dem Strand und neben dem Port Olímpic. Die flachen Küstenwege und der Parc de la Ciutadella bieten großartige Strecken zum Skaten in der Nähe unseres Geschäfts.,Unser Verleih ist direkt gegenüber dem Strand und neben dem Port Olímpic. Die flachen Küstenwege und der Parc de la Ciutadella bieten großartige Strecken zum Skaten in der Nähe unseres Geschäfts.,SÍ,SÍ
ROLLERBLADES,de,4,1024,Können Kinder Inlineskates mieten?,Können Kinder Inlineskates mieten?,"Ja. Wir haben eine vollständige Größenauswahl für Kinder, Jugendliche und Erwachsene. Unser Team hilft dir bei der Wahl der richtigen Größe und empfiehlt sichere Familienrouten.","Ja. Wir haben eine vollständige Größenauswahl für Kinder, Jugendliche und Erwachsene. Unser Team hilft dir bei der Wahl der richtigen Größe und empfiehlt sichere Familienrouten.",SÍ,SÍ
ROLLERBLADES,de,5,1030,Welche Größen sind verfügbar?,Welche Größen sind verfügbar?,"Wir führen EU-Größen von 30 bis 47, von kleinen Kindern bis zu Erwachsenen. Du kannst im Geschäft verschiedene Größen ausprobieren, um die perfekte Passform zu finden.","Wir führen EU-Größen von 30 bis 47, von kleinen Kindern bis zu Erwachsenen. Du kannst im Geschäft verschiedene Größen ausprobieren, um die perfekte Passform zu finden.",SÍ,SÍ
ROLLERBLADES,de,6,1036,"Brauche ich einen Führerschein, um Inlineskates zu mieten?","Brauche ich einen Führerschein, um Inlineskates zu mieten?",Nein. Für die Miete von Inlineskates ist kein Führerschein erforderlich.,Nein. Für die Miete von Inlineskates ist kein Führerschein erforderlich.,SÍ,SÍ
ROLLERBLADES,de,7,1042,Muss ich für die Miete von Inlineskates eine Kaution hinterlegen?,Muss ich für die Miete von Inlineskates eine Kaution hinterlegen?,Nein. Für die Miete von Inlineskates ist keine Kaution erforderlich. Für die Miete ist ein gültiger Ausweis erforderlich.,Nein. Für die Miete von Inlineskates ist keine Kaution erforderlich. Für die Miete ist ein gültiger Ausweis erforderlich.,SÍ,SÍ
ROLLERBLADES,de,8,1047,Kann ich meine Schuhe oder mein Gepäck im Geschäft aufbewahren?,Kann ich meine Schuhe oder mein Gepäck im Geschäft aufbewahren?,"Ja. Während deiner Miete bieten wir kostenlose Aufbewahrung für Schuhe, Jacken, Handtaschen, Rucksäcke und Koffer in unserem beaufsichtigten Geschäft an.","Ja. Während deiner Miete bieten wir kostenlose Aufbewahrung für Schuhe, Jacken, Handtaschen, Rucksäcke und Koffer in unserem beaufsichtigten Geschäft an.",SÍ,SÍ
ROLLERBLADES,de,9,1053,Wie kann ich buchen oder euch kontaktieren?,Wie kann ich buchen oder euch kontaktieren?,"Du kannst per WhatsApp, E-Mail oder Telefon buchen. Alle Kontaktdaten findest du auf unserer Website und du kannst jede Frage zu Größen oder Verfügbarkeit stellen.","Du kannst per WhatsApp, E-Mail oder Telefon buchen. Alle Kontaktdaten findest du auf unserer Website und du kannst jede Frage zu Größen oder Verfügbarkeit stellen.",SÍ,SÍ
ROLLERBLADES,nl,1,1018,Heb je ervaring nodig om inline skates te huren?,Heb je ervaring nodig om inline skates te huren?,"Nee, je hebt geen eerdere ervaring nodig. We bieden comfortabele inline skates voor zowel beginners als ervaren skaters, plus basisinstructies om te starten.","Nee, je hebt geen eerdere ervaring nodig. We bieden comfortabele inline skates voor zowel beginners als ervaren skaters, plus basisinstructies om te starten.",SÍ,SÍ
ROLLERBLADES,nl,2,1024,Zijn beschermers inbegrepen bij de huur?,Zijn beschermers inbegrepen bij de huur?,"Ja. Een kinderhelm, polsbeschermers, kniebeschermers en elleboogbeschermers zijn altijd inbegrepen.","Ja. Een kinderhelm, polsbeschermers, kniebeschermers en elleboogbeschermers zijn altijd inbegrepen.",SÍ,SÍ
ROLLERBLADES,nl,3,1030,Waar kan ik in de buurt van de winkel skaten?,Waar kan ik in de buurt van de winkel skaten?,Onze verhuurwinkel ligt tegenover het strand en naast Port Olímpic. De vlakke kustpaden en het Parc de la Ciutadella bieden uitstekende routes om in de buurt van onze winkel te skaten.,Onze verhuurwinkel ligt tegenover het strand en naast Port Olímpic. De vlakke kustpaden en het Parc de la Ciutadella bieden uitstekende routes om in de buurt van onze winkel te skaten.,SÍ,SÍ
ROLLERBLADES,nl,4,1036,Kunnen kinderen inline skates huren?,Kunnen kinderen inline skates huren?,"Ja. We hebben een volledig assortiment maten voor kinderen, tieners en volwassenen. Ons personeel helpt je de juiste maat te kiezen en beveelt veilige familieroutes aan.","Ja. We hebben een volledig assortiment maten voor kinderen, tieners en volwassenen. Ons personeel helpt je de juiste maat te kiezen en beveelt veilige familieroutes aan.",SÍ,SÍ
ROLLERBLADES,nl,5,1042,Welke maten zijn beschikbaar?,Welke maten zijn beschikbaar?,"We hebben EU-maten 30 tot 47, van kleine kinderen tot volwassenen. Je kunt verschillende maten in de winkel passen om de perfecte pasvorm te vinden.","We hebben EU-maten 30 tot 47, van kleine kinderen tot volwassenen. Je kunt verschillende maten in de winkel passen om de perfecte pasvorm te vinden.",SÍ,SÍ
ROLLERBLADES,nl,6,1048,Heb ik een rijbewijs nodig om inline skates te huren?,Heb ik een rijbewijs nodig om inline skates te huren?,"Er is geen rijbewijs nodig. Inline skates zijn een niet-gemotoriseerde activiteit, dus iedereen kan ze huren met een geldig identiteitsbewijs.","Er is geen rijbewijs nodig. Inline skates zijn een niet-gemotoriseerde activiteit, dus iedereen kan ze huren met een geldig identiteitsbewijs.",SÍ,SÍ
ROLLERBLADES,nl,7,1054,Moet ik een borg achterlaten om inline skates te huren?,Moet ik een borg achterlaten om inline skates te huren?,Nee. Voor de huur van inline skates is geen borg vereist. Voor de huur is een geldig identiteitsbewijs vereist.,Nee. Voor de huur van inline skates is geen borg vereist. Voor de huur is een geldig identiteitsbewijs vereist.,SÍ,SÍ
ROLLERBLADES,nl,8,1059,Kan ik mijn schoenen of bagage in de winkel achterlaten?,Kan ik mijn schoenen of bagage in de winkel achterlaten?,"Ja. Tijdens je huur bieden we gratis opslag voor schoenen, jassen, handtassen, rugzakken en koffers in onze bewaakte winkel.","Ja. Tijdens je huur bieden we gratis opslag voor schoenen, jassen, handtassen, rugzakken en koffers in onze bewaakte winkel.",SÍ,SÍ
ROLLERBLADES,nl,9,1065,Hoe kan ik boeken of contact opnemen?,Hoe kan ik boeken of contact opnemen?,"Je kunt boeken via WhatsApp, e-mail of telefoon. Je vindt alle contactgegevens op onze website en je kunt al je vragen stellen over maten of beschikbaarheid.","Je kunt boeken via WhatsApp, e-mail of telefoon. Je vindt alle contactgegevens op onze website en je kunt al je vragen stellen over maten of beschikbaarheid.",SÍ,SÍ
ROLLERBLADES,pt,1,1023,É preciso experiência para alugar patins em linha?,É preciso experiência para alugar patins em linha?,"Não, não precisas de experiência prévia. Oferecemos patins confortáveis tanto para principiantes como para patinadores experientes, além de instruções básicas para começar.","Não, não precisas de experiência prévia. Oferecemos patins confortáveis tanto para principiantes como para patinadores experientes, além de instruções básicas para começar.",SÍ,SÍ
ROLLERBLADES,pt,2,1027,As proteções estão incluídas no aluguer?,As proteções estão incluídas no aluguer?,"Sim. Capacete infantil, proteções de pulso, joelheiras e cotoveleiras estão incluídos em cada aluguer de patins em linha.","Sim. Capacete infantil, proteções de pulso, joelheiras e cotoveleiras estão incluídos em cada aluguer de patins em linha.",SÍ,SÍ
ROLLERBLADES,pt,3,1031,Onde posso patinar perto da loja?,Onde posso patinar perto da loja?,A nossa loja de aluguer fica a poucos passos do passeio marítimo e de Port Olímpic. Os caminhos costeiros planos e o Parc de la Ciutadella oferecem ótimos percursos para patinar perto da nossa loja.,A nossa loja de aluguer fica a poucos passos do passeio marítimo e de Port Olímpic. Os caminhos costeiros planos e o Parc de la Ciutadella oferecem ótimos percursos para patinar perto da nossa loja.,SÍ,SÍ
ROLLERBLADES,pt,4,1035,As crianças podem alugar patins em linha?,As crianças podem alugar patins em linha?,"Sim. Temos uma gama completa de tamanhos para crianças, adolescentes e adultos. A nossa equipa ajuda-te a escolher o tamanho certo e recomenda percursos seguros para famílias.","Sim. Temos uma gama completa de tamanhos para crianças, adolescentes e adultos. A nossa equipa ajuda-te a escolher o tamanho certo e recomenda percursos seguros para famílias.",SÍ,SÍ
ROLLERBLADES,pt,5,1039,Que tamanhos estão disponíveis?,Que tamanhos estão disponíveis?,"Dispomos de tamanhos UE 30 a 47, desde crianças pequenas até adultos. Podes experimentar diferentes tamanhos na loja para encontrar o ajuste perfeito.","Dispomos de tamanhos UE 30 a 47, desde crianças pequenas até adultos. Podes experimentar diferentes tamanhos na loja para encontrar o ajuste perfeito.",SÍ,SÍ
ROLLERBLADES,pt,6,1043,Preciso de licença para alugar patins em linha?,Preciso de licença para alugar patins em linha?,"Não é necessária carta de condução. Os patins em linha são uma atividade não motorizada, por isso qualquer pessoa pode alugá-los com um documento de identificação válido.","Não é necessária carta de condução. Os patins em linha são uma atividade não motorizada, por isso qualquer pessoa pode alugá-los com um documento de identificação válido.",SÍ,SÍ
ROLLERBLADES,pt,7,1047,Preciso deixar um depósito para alugar patins em linha?,Preciso deixar um depósito para alugar patins em linha?,Não. O aluguer de patins em linha não exige depósito de segurança. É necessário um documento de identificação válido para o aluguer.,Não. O aluguer de patins em linha não exige depósito de segurança. É necessário um documento de identificação válido para o aluguer.,SÍ,SÍ
ROLLERBLADES,pt,8,1051,Posso guardar os meus sapatos ou bagagem na loja?,Posso guardar os meus sapatos ou bagagem na loja?,"Sim. Durante o teu aluguer oferecemos um serviço gratuito de guarda de bagagem para sapatos, casacos, malas, mochilas e malas de viagem na nossa loja supervisionada.","Sim. Durante o teu aluguer oferecemos um serviço gratuito de guarda de bagagem para sapatos, casacos, malas, mochilas e malas de viagem na nossa loja supervisionada.",SÍ,SÍ
ROLLERBLADES,pt,9,1055,Como posso reservar ou contactar-vos?,Como posso reservar ou contactar-vos?,"Podes reservar via WhatsApp, email ou telefone. Encontrarás todos os contactos no nosso site e podes colocar qualquer dúvida sobre tamanhos ou disponibilidade.","Podes reservar via WhatsApp, email ou telefone. Encontrarás todos os contactos no nosso site e podes colocar qualquer dúvida sobre tamanhos ou disponibilidade.",SÍ,SÍ
ROLLERBLADES,ca,1,1010,Cal experiència per llogar patins en línia?,Cal experiència per llogar patins en línia?,"No, no necessites experiència prèvia. Oferim patins còmodes tant per a principiants com per a patinadors amb experiència, a més d’instruccions bàsiques per començar.","No, no necessites experiència prèvia. Oferim patins còmodes tant per a principiants com per a patinadors amb experiència, a més d’instruccions bàsiques per començar.",SÍ,SÍ
ROLLERBLADES,ca,2,1014,Les proteccions estan incloses en el lloguer?,Les proteccions estan incloses en el lloguer?,"Sí. Casc infantil, canelleres, genolleres i colzeres estan inclosos amb cada lloguer de patins en línia.","Sí. Casc infantil, canelleres, genolleres i colzeres estan inclosos amb cada lloguer de patins en línia.",SÍ,SÍ
ROLLERBLADES,ca,3,1018,On puc patinar a prop de la botiga?,On puc patinar a prop de la botiga?,La nostra botiga de lloguer és davant de la platja i al costat del Port Olímpic. Els camins costaners plans i el Parc de la Ciutadella ofereixen molt bones rutes per patinar a prop de la nostra botiga.,La nostra botiga de lloguer és davant de la platja i al costat del Port Olímpic. Els camins costaners plans i el Parc de la Ciutadella ofereixen molt bones rutes per patinar a prop de la nostra botiga.,SÍ,SÍ
ROLLERBLADES,ca,4,1022,Els nens poden llogar patins en línia?,Els nens poden llogar patins en línia?,"Sí. Tenim una gamma completa de talles per a nens, adolescents i adults. El nostre personal t’ajuda a triar la talla adequada i recomana rutes segures per a famílies.","Sí. Tenim una gamma completa de talles per a nens, adolescents i adults. El nostre personal t’ajuda a triar la talla adequada i recomana rutes segures per a famílies.",SÍ,SÍ
ROLLERBLADES,ca,5,1026,Quines talles hi ha disponibles?,Quines talles hi ha disponibles?,"Disposem de talles UE 30 a 47, des de nens petits fins a adults. Pots provar diferents talles a la botiga per trobar l’ajust perfecte.","Disposem de talles UE 30 a 47, des de nens petits fins a adults. Pots provar diferents talles a la botiga per trobar l’ajust perfecte.",SÍ,SÍ
ROLLERBLADES,ca,6,1030,Necessito llicència per llogar patins en línia?,Necessito llicència per llogar patins en línia?,"No cal llicència de conduir. Els patins en línia són una activitat no motoritzada, així que qualsevol persona els pot llogar amb un document d’identitat vàlid.","No cal llicència de conduir. Els patins en línia són una activitat no motoritzada, així que qualsevol persona els pot llogar amb un document d’identitat vàlid.",SÍ,SÍ
ROLLERBLADES,ca,7,1034,He de deixar un dipòsit per llogar patins en línia?,He de deixar un dipòsit per llogar patins en línia?,No. El lloguer de patins en línia no requereix cap dipòsit de seguretat. Cal un document d’identitat vàlid per al lloguer.,No. El lloguer de patins en línia no requereix cap dipòsit de seguretat. Cal un document d’identitat vàlid per al lloguer.,SÍ,SÍ
ROLLERBLADES,ca,8,1038,Puc guardar les meves sabates o equipatge a la botiga?,Puc guardar les meves sabates o equipatge a la botiga?,"Sí. Durant el teu lloguer oferim servei gratuït de guarda d’equipatge per a sabates, jaquetes, bosses de mà, motxilles i maletes a la nostra botiga supervisada.","Sí. Durant el teu lloguer oferim servei gratuït de guarda d’equipatge per a sabates, jaquetes, bosses de mà, motxilles i maletes a la nostra botiga supervisada.",SÍ,SÍ
ROLLERBLADES,ca,9,1042,Com puc reservar o contactar amb vosaltres?,Com puc reservar o contactar amb vosaltres?,"Pots reservar per WhatsApp, correu electrònic o telèfon. Trobaràs totes les dades de contacte al nostre web i pots preguntar qualsevol dubte sobre talles o disponibilitat.","Pots reservar per WhatsApp, correu electrònic o telèfon. Trobaràs totes les dades de contacte al nostre web i pots preguntar qualsevol dubte sobre talles o disponibilitat.",SÍ,SÍ
ROLLERBLADES,sv,1,1020,Behöver man erfarenhet för att hyra inlines?,Behöver man erfarenhet för att hyra inlines?,"Nej, du behöver ingen tidigare erfarenhet. Vi erbjuder bekväma inlines både för nybörjare och erfarna åkare samt grundläggande instruktioner för att komma igång.","Nej, du behöver ingen tidigare erfarenhet. Vi erbjuder bekväma inlines både för nybörjare och erfarna åkare samt grundläggande instruktioner för att komma igång.",SÍ,SÍ
ROLLERBLADES,sv,2,1024,Ingår skydd i hyran?,Ingår skydd i hyran?,"Ja. Barnhjälm, handledsskydd, knäskydd och armbågsskydd ingår i varje hyra av inlines.","Ja. Barnhjälm, handledsskydd, knäskydd och armbågsskydd ingår i varje hyra av inlines.",SÍ,SÍ
