grupo,idioma,linea,schema_completo,tarjeta_visible,autor_visible,texto_coincide,fecha_visible_si_schema
ROLLERBLADES,fr,923,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/fr/rollerblades/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Luz""},""datePublished"":""2026-03-08"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Nous sommes venus au Port Olímpic pour patiner avec mon fils et l’équipement nous a parfaitement convenu. L’accueil a également été très agréable, merci beaucoup !\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":923,""text"":""★★★★★ “Nous sommes venus au Port Olímpic pour patiner avec mon fils et l’équipement nous a parfaitement convenu. L’accueil a également été très agréable, merci beaucoup !” Luz · Avis Google · 2026-03-08"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,fr,924,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/fr/rollerblades/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Cristhian Oscar Heredia Rejas""},""datePublished"":""2025-06-23"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Expérience incroyable. Tout était parfait : l’accueil, le matériel et les instructions données avant d’utiliser les patins. 💯 Recommandé. La propriétaire veille à ce que vous ayez tout ce qu’il faut ; elle est très attentionnée et cordiale. Je reviendrai.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":924,""text"":""★★★★★ “Expérience incroyable. Tout était parfait : l’accueil, le matériel et les instructions données avant d’utiliser les patins. 💯 Recommandé. La propriétaire veille à ce que vous ayez tout ce qu’il faut ; elle est très attentionnée et cordiale. Je reviendrai.” Cristhian Oscar Heredia Rejas · Avis Google · 2025-06-23"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,fr,925,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/fr/rollerblades/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Islem lahami""},""datePublished"":""2026-05-30"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Le meilleur endroit pour louer des patins à Barcelone ❤️\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":925,""text"":""★★★★★ “Le meilleur endroit pour louer des patins à Barcelone ❤️” Islem lahami · Avis Google · 2026-05-30"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,it,927,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/it/rollerblades/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Silvia G""},""datePublished"":""2022-07-12"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Ottima esperienza! Io e una mia amica abbiamo deciso di noleggiare per un’ora i pattini. Se hai bisogno di casco o protezioni te le forniscono. La signora che ci ha noleggiato i pattini è stata gentilissima e super disponibile.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":927,""text"":""★★★★★ “Ottima esperienza! Io e una mia amica abbiamo deciso di noleggiare per un’ora i pattini. Se hai bisogno di casco o protezioni te le forniscono. La signora che ci ha noleggiato i pattini è stata gentilissima e super disponibile.” Silvia G · Recensione Google · 2022-07-12"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,it,928,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/it/rollerblades/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sonia""},""datePublished"":""2026-05-20"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Abbiamo noleggiato pattini in linea a Barcellona durante le nostre vacanze. Hanno anche pattini a quattro ruote. Il negozio si trova nella Vila Olímpica, accanto al lungomare e vicino alla Barceloneta. Buon prezzo e ottimo servizio, lo consiglio al 100%.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":928,""text"":""★★★★★ “Abbiamo noleggiato pattini in linea a Barcellona durante le nostre vacanze. Hanno anche pattini a quattro ruote. Il negozio si trova nella Vila Olímpica, accanto al lungomare e vicino alla Barceloneta. Buon prezzo e ottimo servizio, lo consiglio al 100%.” Sonia · Recensione Google · 2026-05-20"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,it,929,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/it/rollerblades/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Luz""},""datePublished"":""2026-03-08"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Siamo venuti al Port Olímpic a pattinare con mio figlio e l’attrezzatura è andata benissimo. Anche il servizio è stato molto gentile, grazie mille!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":929,""text"":""★★★★★ “Siamo venuti al Port Olímpic a pattinare con mio figlio e l’attrezzatura è andata benissimo. Anche il servizio è stato molto gentile, grazie mille!” Luz · Recensione Google · 2026-03-08"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,it,930,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/it/rollerblades/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Cristhian Oscar Heredia Rejas""},""datePublished"":""2025-06-23"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Esperienza incredibile. Tutto è stato fantastico: il servizio, il materiale e le istruzioni prima di usare i pattini. 💯 Consigliato. La proprietaria si assicura che tu abbia tutto il necessario; è molto attenta e cordiale. Tornerò.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":930,""text"":""★★★★★ “Esperienza incredibile. Tutto è stato fantastico: il servizio, il materiale e le istruzioni prima di usare i pattini. 💯 Consigliato. La proprietaria si assicura che tu abbia tutto il necessario; è molto attenta e cordiale. Tornerò.” Cristhian Oscar Heredia Rejas · Recensione Google · 2025-06-23"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,it,931,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/it/rollerblades/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Islem lahami""},""datePublished"":""2026-05-30"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Il posto migliore per noleggiare pattini a Barcellona ❤️\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":931,""text"":""★★★★★ “Il posto migliore per noleggiare pattini a Barcellona ❤️” Islem lahami · Recensione Google · 2026-05-30"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,de,923,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/de/rollerblades/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""maria yo""},""datePublished"":""2021-08-09"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""„Super nette Leute! Perfekte Standort um von dort direkt zum Strand Skaten, Radfahrern oder sonst...dann die Küste entlang weiter zu entdecken... […] Ich kann es nur empfehlen. Danke euch!“\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":923,""text"":""★★★★★ „Super nette Leute! Perfekte Standort um von dort direkt zum Strand Skaten, Radfahrern oder sonst...dann die Küste entlang weiter zu entdecken... […] Ich kann es nur empfehlen. Danke euch!“ maria yo Google-Bewertung · 2021-08-09"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,de,931,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/de/rollerblades/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Islem lahami""},""datePublished"":""2026-05-30"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""„Der beste Ort, um in Barcelona Skates zu mieten ❤️“\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":931,""text"":""★★★★★ „Der beste Ort, um in Barcelona Skates zu mieten ❤️“ Islem lahami Google-Bewertung · 2026-05-30"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,de,939,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/de/rollerblades/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sonia""},""datePublished"":""2026-05-20"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""„Wir haben während unseres Urlaubs in Barcelona Inlineskates gemietet. Dort gibt es auch Rollschuhe. Das Geschäft liegt in der Vila Olímpica, direkt an der Strandpromenade und in der Nähe der Barceloneta. Guter Preis und toller Service – ich empfehle es zu 100 %.“\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":939,""text"":""★★★★★ „Wir haben während unseres Urlaubs in Barcelona Inlineskates gemietet. Dort gibt es auch Rollschuhe. Das Geschäft liegt in der Vila Olímpica, direkt an der Strandpromenade und in der Nähe der Barceloneta. Guter Preis und toller Service – ich empfehle es zu 100 %.“ Sonia Google-Bewertung · 2026-05-20"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,de,947,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/de/rollerblades/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Pierre L""},""datePublished"":""2026-08-10"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""„Ein toller Ort, um in Barcelona Skates zu mieten. Wir haben sowohl Inlineskates (Rollerblades) als auch klassische Rollschuhe mit vier Rollen gemietet. Alles war in gutem Zustand, das Personal war hilfsbereit und die Lage nahe dem Strand ist perfekt zum Skaten. Sehr empfehlenswert, wenn man in Barcelona Inlineskates oder Rollschuhe mieten möchte.“\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":947,""text"":""★★★★★ „Ein toller Ort, um in Barcelona Skates zu mieten. Wir haben sowohl Inlineskates (Rollerblades) als auch klassische Rollschuhe mit vier Rollen gemietet. Alles war in gutem Zustand, das Personal war hilfsbereit und die Lage nahe dem Strand ist perfekt zum Skaten. Sehr empfehlenswert, wenn man in Barcelona Inlineskates oder Rollschuhe mieten möchte.“ Pierre L Google-Bewertung · 2026-08-10"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,de,955,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/de/rollerblades/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Bailey Brooke""},""datePublished"":""2026-04-04"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""„Mein Freund und ich haben ein Paar Skates und ein Fahrrad gemietet, um die Strandpromenade entlangzufahren, und es hat sehr viel Spaß gemacht! Die Besitzer waren sehr lieb und hilfsbereit, und der Preis war großartig! Wir sind mit diesem Ort sehr zufrieden und werden wiederkommen.“\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":955,""text"":""★★★★★ „Mein Freund und ich haben ein Paar Skates und ein Fahrrad gemietet, um die Strandpromenade entlangzufahren, und es hat sehr viel Spaß gemacht! Die Besitzer waren sehr lieb und hilfsbereit, und der Preis war großartig! Wir sind mit diesem Ort sehr zufrieden und werden wiederkommen.“ Bailey Brooke Google-Bewertung · 2026-04-04"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,nl,935,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/nl/rollerblades/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Yassine Souri""},""datePublished"":""2026-07-30"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""De beste verhuurplek voor rollers 🛼. Je kunt langs Barceloneta gaan. Geweldige tijd en ervaring. De eigenaar is ook een geweldige man. Ik raad het ten zeerste aan.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":935,""text"":""★★★★★ “De beste verhuurplek voor rollers 🛼. Je kunt langs Barceloneta gaan. Geweldige tijd en ervaring. De eigenaar is ook een geweldige man. Ik raad het ten zeerste aan.” Yassine Souri Google-review · 2026-07-30"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,nl,943,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/nl/rollerblades/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Islem lahami""},""datePublished"":""2026-05-30"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""De beste plek om skates te huren in Barcelona ❤️\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":943,""text"":""★★★★★ “De beste plek om skates te huren in Barcelona ❤️” Islem lahami Google-review · 2026-05-30"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,nl,951,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/nl/rollerblades/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sonia""},""datePublished"":""2026-05-20"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Tijdens onze vakantie huurden we inline skates in Barcelona. Ze hebben ook rolschaatsen. De winkel ligt in Vila Olímpica, naast de boulevard en dicht bij Barceloneta. Goede prijs en geweldige service, ik raad het 100% aan.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":951,""text"":""★★★★★ Tijdens onze vakantie huurden we inline skates in Barcelona. Ze hebben ook rolschaatsen. De winkel ligt in Vila Olímpica, naast de boulevard en dicht bij Barceloneta. Goede prijs en geweldige service, ik raad het 100% aan. Sonia Google-review · 2026-05-20"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,nl,959,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/nl/rollerblades/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Pierre L""},""datePublished"":""2026-08-10"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Een geweldige plek om skates te huren in Barcelona. We huurden zowel inline skates (rollerblades) als klassieke rolschaatsen met vier wielen. Alles was in goede staat, het personeel was behulpzaam en de locatie vlak bij het strand is perfect om te skaten. Een echte aanrader als je inline skates of rolschaatsen wilt huren in Barcelona.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":959,""text"":""★★★★★ “Een geweldige plek om skates te huren in Barcelona. We huurden zowel inline skates (rollerblades) als klassieke rolschaatsen met vier wielen. Alles was in goede staat, het personeel was behulpzaam en de locatie vlak bij het strand is perfect om te skaten. Een echte aanrader als je inline skates of rolschaatsen wilt huren in Barcelona.” Pierre L Google-review · 2026-08-10"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,nl,967,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/nl/rollerblades/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Bailey Brooke""},""datePublished"":""2026-04-04"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Mijn vriend en ik huurden een paar skates en een fiets om over de boulevard te gaan en het was zo leuk! De eigenaren waren zo lief en behulpzaam en de prijs was geweldig! We zijn erg blij met deze plek en komen terug.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":967,""text"":""★★★★★ “Mijn vriend en ik huurden een paar skates en een fiets om over de boulevard te gaan en het was zo leuk! De eigenaren waren zo lief en behulpzaam en de prijs was geweldig! We zijn erg blij met deze plek en komen terug.” Bailey Brooke Google-review · 2026-04-04"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,pt,940,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pt/rollerblades/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Yassine Souri""},""datePublished"":""2026-07-30"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""O melhor local para alugar rollers 🛼. Pode ir ao longo da Barceloneta. Um tempo e uma experiência incríveis. O proprietário também é uma pessoa maravilhosa. Recomendo muito.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":940,""text"":""★★★★★ “O melhor local para alugar rollers 🛼. Pode ir ao longo da Barceloneta. Um tempo e uma experiência incríveis. O proprietário também é uma pessoa maravilhosa. Recomendo muito.” Yassine Souri Avaliação Google · 2026-07-30"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,pt,948,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pt/rollerblades/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Islem lahami""},""datePublished"":""2026-05-30"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""O melhor sítio para alugar patins em Barcelona ❤️\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":948,""text"":""★★★★★ “O melhor sítio para alugar patins em Barcelona ❤️” Islem lahami Avaliação Google · 2026-05-30"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,pt,956,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pt/rollerblades/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sonia""},""datePublished"":""2026-05-20"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Alugámos patins em linha em Barcelona durante as nossas férias. Também têm patins de quatro rodas. A loja fica na Vila Olímpica, junto ao passeio marítimo e perto da Barceloneta. Bom preço e ótimo serviço, recomendo a 100%.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":956,""text"":""★★★★★ Alugámos patins em linha em Barcelona durante as nossas férias. Também têm patins de quatro rodas. A loja fica na Vila Olímpica, junto ao passeio marítimo e perto da Barceloneta. Bom preço e ótimo serviço, recomendo a 100%. Sonia Avaliação Google · 2026-05-20"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,pt,964,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pt/rollerblades/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Pierre L""},""datePublished"":""2026-08-10"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Um ótimo sítio para alugar patins em Barcelona. Alugámos tanto patins em linha (rollerblades) como patins clássicos de quatro rodas. Tudo estava em boas condições, o pessoal foi prestável e a localização perto da praia é perfeita para patinar. Muito recomendável se procura alugar patins em linha ou patins clássicos em Barcelona.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":964,""text"":""★★★★★ “Um ótimo sítio para alugar patins em Barcelona. Alugámos tanto patins em linha (rollerblades) como patins clássicos de quatro rodas. Tudo estava em boas condições, o pessoal foi prestável e a localização perto da praia é perfeita para patinar. Muito recomendável se procura alugar patins em linha ou patins clássicos em Barcelona.” Pierre L Avaliação Google · 2026-08-10"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,pt,972,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pt/rollerblades/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Bailey Brooke""},""datePublished"":""2026-04-04"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Eu e o meu namorado alugámos um par de patins e uma bicicleta para percorrer o passeio marítimo e foi muito divertido! Os proprietários foram muito queridos e prestáveis e o preço foi ótimo! Ficámos muito satisfeitos com este sítio e vamos voltar.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":972,""text"":""★★★★★ “Eu e o meu namorado alugámos um par de patins e uma bicicleta para percorrer o passeio marítimo e foi muito divertido! Os proprietários foram muito queridos e prestáveis e o preço foi ótimo! Ficámos muito satisfeitos com este sítio e vamos voltar.” Bailey Brooke Avaliação Google · 2026-04-04"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,ca,927,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/rollerblades/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Yassine Souri""},""datePublished"":""2026-07-30"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""El millor lloc per llogar patins 🛼. Pots anar pel costat de la Barceloneta. Una estona i una experiència increïbles. El propietari també és una persona meravellosa. Ho recomano molt.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":927,""text"":""★★★★★ “El millor lloc per llogar patins 🛼. Pots anar pel costat de la Barceloneta. Una estona i una experiència increïbles. El propietari també és una persona meravellosa. Ho recomano molt.” Yassine Souri Ressenya de Google · 2026-07-30"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,ca,935,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/rollerblades/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Islem lahami""},""datePublished"":""2026-05-30"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""El millor lloc per llogar patins a Barcelona ❤️\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":935,""text"":""★★★★★ “El millor lloc per llogar patins a Barcelona ❤️” Islem lahami Ressenya de Google · 2026-05-30"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,ca,943,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/rollerblades/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Pierre L""},""datePublished"":""2026-08-10"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Un lloc fantàstic per llogar patins a Barcelona. Vam llogar tant patins en línia com patins clàssics de quatre rodes. Tot estava en bon estat, el personal va ser servicial i la ubicació prop de la platja és perfecta per patinar. Molt recomanable si busques lloguer de patins en línia o patins clàssics a Barcelona.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":943,""text"":""★★★★★ “Un lloc fantàstic per llogar patins a Barcelona. Vam llogar tant patins en línia com patins clàssics de quatre rodes. Tot estava en bon estat, el personal va ser servicial i la ubicació prop de la platja és perfecta per patinar. Molt recomanable si busques lloguer de patins en línia o patins clàssics a Barcelona.” Pierre L Ressenya de Google · 2026-08-10"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,ca,951,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/rollerblades/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Cristhian Oscar Heredia Rejas""},""datePublished"":""2025-06-23"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Experiència increïble. Tot va ser genial: l’atenció, el material i les instruccions prèvies abans d’utilitzar els patins. 💯 Recomanable. La propietària es preocupa que ho tinguis tot, molt atenta i cordial. Repetiré.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":951,""text"":""★★★★★ “Experiència increïble. Tot va ser genial: l’atenció, el material i les instruccions prèvies abans d’utilitzar els patins. 💯 Recomanable. La propietària es preocupa que ho tinguis tot, molt atenta i cordial. Repetiré.” Cristhian Oscar Heredia Rejas Ressenya de Google · 2025-06-23"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,ca,959,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/rollerblades/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sonia""},""datePublished"":""2026-05-20"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Vam llogar patins en línia a Barcelona durant les vacances. També tenen patins de quatre rodes. La botiga és a la Vila Olímpica, al costat del passeig marítim i prop de la Barceloneta. Bon preu i una atenció genial, ho recomano al 100%.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":959,""text"":""★★★★★ “Vam llogar patins en línia a Barcelona durant les vacances. També tenen patins de quatre rodes. La botiga és a la Vila Olímpica, al costat del passeig marítim i prop de la Barceloneta. Bon preu i una atenció genial, ho recomano al 100%.” Sonia Ressenya de Google · 2026-05-20"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,sv,937,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/sv/rollerblades/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Yassine Souri""},""datePublished"":""2026-07-30"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Det bästa stället att hyra inlines 🛼. Du kan åka längs Barceloneta. En fantastisk stund och upplevelse. Ägaren är också en underbar person. Jag rekommenderar det verkligen.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":937,""text"":""★★★★★ “Det bästa stället att hyra inlines 🛼. Du kan åka längs Barceloneta. En fantastisk stund och upplevelse. Ägaren är också en underbar person. Jag rekommenderar det verkligen.” Yassine Souri Google-recension · 2026-07-30"",""links"":[]}",SÍ,SÍ,SÍ
