prioridad,punto,gravedad,pagina,idioma,ruta,elemento,actual,propuesta,estado,evidencia
2,U03,MEDIO,19_BLOG_SCOOTER,it,PAGINAS/19_BLOG_SCOOTER/it/index.html,https://rentalscooterbarcelona.com/it/blog/scooter/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 353, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 449, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,19_BLOG_SCOOTER,nl,PAGINAS/19_BLOG_SCOOTER/nl/index.html,https://rentalscooterbarcelona.com/nl/blog/scooter/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,19_BLOG_SCOOTER,pl,PAGINAS/19_BLOG_SCOOTER/pl/index.html,https://rentalscooterbarcelona.com/pl/blog/scooter/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 361, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 463, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,19_BLOG_SCOOTER,pt,PAGINAS/19_BLOG_SCOOTER/pt/index.html,https://rentalscooterbarcelona.com/pt/blog/scooter/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,19_BLOG_SCOOTER,sv,PAGINAS/19_BLOG_SCOOTER/sv/index.html,https://rentalscooterbarcelona.com/sv/blog/scooter/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,20_BLOG_SKATEBOARD,ca,PAGINAS/20_BLOG_SKATEBOARD/cat/index.html,https://rentalscooterbarcelona.com/cat/blog/skateboard/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 353, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 449, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,20_BLOG_SKATEBOARD,de,PAGINAS/20_BLOG_SKATEBOARD/de/index.html,https://rentalscooterbarcelona.com/de/blog/skateboard/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 351, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 443, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,20_BLOG_SKATEBOARD,en,PAGINAS/20_BLOG_SKATEBOARD/en/index.html,https://rentalscooterbarcelona.com/blog/skateboard/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 470, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,20_BLOG_SKATEBOARD,es,PAGINAS/20_BLOG_SKATEBOARD/es/index.html,https://rentalscooterbarcelona.com/es/blog/skateboard/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 361, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 467, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,20_BLOG_SKATEBOARD,fr,PAGINAS/20_BLOG_SKATEBOARD/fr/index.html,https://rentalscooterbarcelona.com/fr/blog/skateboard/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 354, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 452, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,20_BLOG_SKATEBOARD,it,PAGINAS/20_BLOG_SKATEBOARD/it/index.html,https://rentalscooterbarcelona.com/it/blog/skateboard/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 353, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 449, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,20_BLOG_SKATEBOARD,nl,PAGINAS/20_BLOG_SKATEBOARD/nl/index.html,https://rentalscooterbarcelona.com/nl/blog/skateboard/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,20_BLOG_SKATEBOARD,pl,PAGINAS/20_BLOG_SKATEBOARD/pl/index.html,https://rentalscooterbarcelona.com/pl/blog/skateboard/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 470, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,20_BLOG_SKATEBOARD,pt,PAGINAS/20_BLOG_SKATEBOARD/pt/index.html,https://rentalscooterbarcelona.com/pt/blog/skateboard/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,20_BLOG_SKATEBOARD,sv,PAGINAS/20_BLOG_SKATEBOARD/sv/index.html,https://rentalscooterbarcelona.com/sv/blog/skateboard/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U04,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,ca,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/cat/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Actualitzat el 16 de juny de 2026"", ""iso_visible"": ""2026-06-16"", ""schema"": [""2026-06-29""]}",Publicat el 16 de juny de 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 593, ""code"": ""Actualitzat el 16 de juny de 2026""}, {""line"": 397, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,de,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/de/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Aktualisiert am 16. Juni 2026"", ""iso_visible"": ""2026-06-16"", ""schema"": [""2026-06-29""]}",Veröffentlicht am 16. Juni 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 593, ""code"": ""Aktualisiert am 16. Juni 2026""}, {""line"": 397, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,en,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/en/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Updated 16 June 2026"", ""iso_visible"": ""2026-06-16"", ""schema"": [""2026-06-29""]}",Published 16 June 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 593, ""code"": ""Updated 16 June 2026""}, {""line"": 397, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,es,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/es/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Actualizado el 18 de mayo de 2026"", ""iso_visible"": ""2026-05-18"", ""schema"": [""2026-06-29""]}",Publicado el 18 de mayo de 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 586, ""code"": ""Actualizado el 18 de mayo de 2026""}, {""line"": 386, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,fr,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/fr/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Mis à jour le 16 juin 2026"", ""iso_visible"": ""2026-06-16"", ""schema"": [""2026-06-29""]}",Publié le 16 juin 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 593, ""code"": ""Mis à jour le 16 juin 2026""}, {""line"": 397, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,pl,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/pl/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Zaktualizowano 16 czerwca 2026"", ""iso_visible"": ""2026-06-16"", ""schema"": [""2026-06-29""]}",Opublikowano 16 czerwca 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 593, ""code"": ""Zaktualizowano 16 czerwca 2026""}, {""line"": 397, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,14_BLOG_BIKE,de,PAGINAS/14_BLOG_BIKE/de/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Aktualisiert am 12. April 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Veröffentlicht am 12. April 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 552, ""code"": ""Aktualisiert am 12. April 2026""}, {""line"": 365, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,14_BLOG_BIKE,en,PAGINAS/14_BLOG_BIKE/en/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Updated 12 April 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Published 12 April 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 582, ""code"": ""Updated 12 April 2026""}, {""line"": 386, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,14_BLOG_BIKE,es,PAGINAS/14_BLOG_BIKE/es/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Actualizado el 12 de abril de 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Publicado el 12 de abril de 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 579, ""code"": ""Actualizado el 12 de abril de 2026""}, {""line"": 380, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,14_BLOG_BIKE,fr,PAGINAS/14_BLOG_BIKE/fr/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Mis à jour le 12 avril 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Publié le 12 avril 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 561, ""code"": ""Mis à jour le 12 avril 2026""}, {""line"": 366, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,14_BLOG_BIKE,it,PAGINAS/14_BLOG_BIKE/it/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Aggiornato il 12 aprile 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Pubblicato il 12 aprile 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 564, ""code"": ""Aggiornato il 12 aprile 2026""}, {""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,14_BLOG_BIKE,nl,PAGINAS/14_BLOG_BIKE/nl/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Bijgewerkt op 12 april 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Gepubliceerd op 12 april 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 567, ""code"": ""Bijgewerkt op 12 april 2026""}, {""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,15_BLOG_HOURLY_INLINE_SKATE_RENTAL,en,PAGINAS/15_BLOG_HOURLY_INLINE_SKATE_RENTAL/en/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Updated 16 June 2026"", ""iso_visible"": ""2026-06-16"", ""schema"": [""2026-06-29""]}",Published 16 June 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 593, ""code"": ""Updated 16 June 2026""}, {""line"": 397, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,15_BLOG_HOURLY_INLINE_SKATE_RENTAL,es,PAGINAS/15_BLOG_HOURLY_INLINE_SKATE_RENTAL/es/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Actualizado el 18 de mayo de 2026"", ""iso_visible"": ""2026-05-18"", ""schema"": [""2026-06-29""]}",Publicado el 18 de mayo de 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 585, ""code"": ""Actualizado el 18 de mayo de 2026""}, {""line"": 386, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,17_BLOG_LONGBOARD,de,PAGINAS/17_BLOG_LONGBOARD/de/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Aktualisiert am 12. April 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Veröffentlicht am 12. April 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 526, ""code"": ""Aktualisiert am 12. April 2026""}, {""line"": 365, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,17_BLOG_LONGBOARD,en,PAGINAS/17_BLOG_LONGBOARD/en/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Updated 12 April 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Published 12 April 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 555, ""code"": ""Updated 12 April 2026""}, {""line"": 386, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,17_BLOG_LONGBOARD,es,PAGINAS/17_BLOG_LONGBOARD/es/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Actualizado el 12 de abril de 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Publicado el 12 de abril de 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 552, ""code"": ""Actualizado el 12 de abril de 2026""}, {""line"": 380, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,17_BLOG_LONGBOARD,fr,PAGINAS/17_BLOG_LONGBOARD/fr/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Mis à jour le 12 avril 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Publié le 12 avril 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 535, ""code"": ""Mis à jour le 12 avril 2026""}, {""line"": 366, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,17_BLOG_LONGBOARD,it,PAGINAS/17_BLOG_LONGBOARD/it/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Aggiornato il 12 aprile 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Pubblicato il 12 aprile 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 538, ""code"": ""Aggiornato il 12 aprile 2026""}, {""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,17_BLOG_LONGBOARD,nl,PAGINAS/17_BLOG_LONGBOARD/nl/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Bijgewerkt op 12 april 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Gepubliceerd op 12 april 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 541, ""code"": ""Bijgewerkt op 12 april 2026""}, {""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,18_BLOG_ROLLER_SKATES,de,PAGINAS/18_BLOG_ROLLER_SKATES/de/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Aktualisiert am 12. April 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Veröffentlicht am 12. April 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 526, ""code"": ""Aktualisiert am 12. April 2026""}, {""line"": 365, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,18_BLOG_ROLLER_SKATES,en,PAGINAS/18_BLOG_ROLLER_SKATES/en/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Updated 12 April 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Published 12 April 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 556, ""code"": ""Updated 12 April 2026""}, {""line"": 386, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,18_BLOG_ROLLER_SKATES,es,PAGINAS/18_BLOG_ROLLER_SKATES/es/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Actualizado el 12 de abril de 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Publicado el 12 de abril de 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 553, ""code"": ""Actualizado el 12 de abril de 2026""}, {""line"": 380, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,18_BLOG_ROLLER_SKATES,fr,PAGINAS/18_BLOG_ROLLER_SKATES/fr/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Mis à jour le 12 avril 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Publié le 12 avril 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 535, ""code"": ""Mis à jour le 12 avril 2026""}, {""line"": 366, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,18_BLOG_ROLLER_SKATES,it,PAGINAS/18_BLOG_ROLLER_SKATES/it/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Aggiornato il 12 aprile 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Pubblicato il 12 aprile 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 538, ""code"": ""Aggiornato il 12 aprile 2026""}, {""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,18_BLOG_ROLLER_SKATES,nl,PAGINAS/18_BLOG_ROLLER_SKATES/nl/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Bijgewerkt op 12 april 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Gepubliceerd op 12 april 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 541, ""code"": ""Bijgewerkt op 12 april 2026""}, {""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,20_BLOG_SKATEBOARD,de,PAGINAS/20_BLOG_SKATEBOARD/de/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Aktualisiert am 12. April 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Veröffentlicht am 12. April 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 526, ""code"": ""Aktualisiert am 12. April 2026""}, {""line"": 365, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,20_BLOG_SKATEBOARD,en,PAGINAS/20_BLOG_SKATEBOARD/en/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Updated 12 April 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Published 12 April 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 555, ""code"": ""Updated 12 April 2026""}, {""line"": 386, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,20_BLOG_SKATEBOARD,es,PAGINAS/20_BLOG_SKATEBOARD/es/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Actualizado el 12 de abril de 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Publicado el 12 de abril de 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 552, ""code"": ""Actualizado el 12 de abril de 2026""}, {""line"": 380, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,20_BLOG_SKATEBOARD,fr,PAGINAS/20_BLOG_SKATEBOARD/fr/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Mis à jour le 12 avril 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Publié le 12 avril 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 535, ""code"": ""Mis à jour le 12 avril 2026""}, {""line"": 366, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,20_BLOG_SKATEBOARD,it,PAGINAS/20_BLOG_SKATEBOARD/it/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Aggiornato il 12 aprile 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Pubblicato il 12 aprile 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 538, ""code"": ""Aggiornato il 12 aprile 2026""}, {""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
2,U04,MEDIO,20_BLOG_SKATEBOARD,nl,PAGINAS/20_BLOG_SKATEBOARD/nl/index.html,Fecha visible de actualización ↔ BlogPosting.dateModified,"{""visible"": ""Bijgewerkt op 12 april 2026"", ""iso_visible"": ""2026-04-12"", ""schema"": [""2026-06-29""]}",Gepubliceerd op 12 april 2026,PROPUESTA DE ETIQUETA DEFINIDA,"[{""line"": 541, ""code"": ""Bijgewerkt op 12 april 2026""}, {""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[5].dateModified"", ""code"": ""\""2026-06-29\""""}]"
3,U05,BAJO,05_ROLLERBLADES,de,PAGINAS/05_ROLLERBLADES/de/index.html,Contenido visible,Guide zum Inlineskates-Verleih in Barcelona</a>.</p>,Guide zum Inlineskates-Verleih in Barcelona</a> lesen.</p>,CORRECCIÓN DEFINIDA,"[{""line"": 894, ""code"": ""Guide zum Inlineskates-Verleih in Barcelona</a>.</p>""}]"
3,U05,BAJO,05_ROLLERBLADES,nl,PAGINAS/05_ROLLERBLADES/nl/index.html,Contenido visible,gids voor inline skates huren in Barcelona</a>.</p>,gids voor inline skates huren in Barcelona</a> lezen.</p>,CORRECCIÓN DEFINIDA,"[{""line"": 906, ""code"": ""gids voor inline skates huren in Barcelona</a>.</p>""}]"
